A	B	C	y
0.09999999999999964	0.8999999999999995	0.7999999999999996	-0.3558382593269691
0.09999999999999964	0.8999999999999995	0.8999999999999995	-0.050552573925168875
0.09999999999999964	0.8999999999999995	0.9999999999999996	0.26897595694004783
0.09999999999999964	0.9999999999999996	-1.0	-1.506519758842542
0.09999999999999964	0.9999999999999996	-0.9	-1.7138812386644786
0.09999999999999964	0.9999999999999996	-0.8	-1.886353461348802
0.09999999999999964	0.9999999999999996	-0.7000000000000001	-2.0276637023906345
0.09999999999999964	0.9999999999999996	-0.6000000000000001	-2.141227645323777
0.09999999999999964	0.9999999999999996	-0.5000000000000001	-2.2301834292006655
0.09999999999999964	0.9999999999999996	-0.40000000000000013	-2.2974229772793646
0.09999999999999964	0.9999999999999996	-0.30000000000000016	-2.3456208990311396
0.09999999999999964	0.9999999999999996	-0.20000000000000018	-2.3772612393001475
0.09999999999999964	0.9999999999999996	-0.1000000000000002	-2.3946623319045113
0.09999999999999964	0.9999999999999996	-2.220446049250313e-16	-2.4000000000000004
0.09999999999999964	0.9999999999999996	0.09999999999999964	-2.1949958319441945
0.09999999999999964	0.9999999999999996	0.19999999999999973	-1.9799332443795135
0.09999999999999964	0.9999999999999996	0.2999999999999998	-1.7546614858168545
0.09999999999999964	0.9999999999999996	0.3999999999999997	-1.5189276274380954
0.09999999999999964	0.9999999999999996	0.49999999999999956	-1.2723740293990793
0.09999999999999964	0.9999999999999996	0.5999999999999996	-1.0145347538952063
0.09999999999999964	0.9999999999999996	0.6999999999999997	-0.7448308826684127
0.09999999999999964	0.9999999999999996	0.7999999999999996	-0.4625646816662643
0.09999999999999964	0.9999999999999996	0.8999999999999995	-0.16691253902162329
0.09999999999999964	0.9999999999999996	0.9999999999999996	0.1430834157606311
0.19999999999999973	-1.0	-1.0	-1.4065197588425424
0.19999999999999973	-1.0	-0.9	-1.613881238664479
0.19999999999999973	-1.0	-0.8	-1.7863534613488024
0.19999999999999973	-1.0	-0.7000000000000001	-1.927663702390635
0.19999999999999973	-1.0	-0.6000000000000001	-2.0412276453237768
0.19999999999999973	-1.0	-0.5000000000000001	-2.130183429200666
0.19999999999999973	-1.0	-0.40000000000000013	-2.1974229772793645
0.19999999999999973	-1.0	-0.30000000000000016	-2.24562089903114
0.19999999999999973	-1.0	-0.20000000000000018	-2.277261239300148
0.19999999999999973	-1.0	-0.1000000000000002	-2.294662331904511
0.19999999999999973	-1.0	-2.220446049250313e-16	-2.3000000000000003
0.19999999999999973	-1.0	0.09999999999999964	-2.094995831944195
0.19999999999999973	-1.0	0.19999999999999973	-1.8799332443795138
0.19999999999999973	-1.0	0.2999999999999998	-1.6546614858168547
0.19999999999999973	-1.0	0.3999999999999997	-1.4189276274380955
0.19999999999999973	-1.0	0.49999999999999956	-1.1723740293990796
0.19999999999999973	-1.0	0.5999999999999996	-0.9145347538952067
0.19999999999999973	-1.0	0.6999999999999997	-0.644830882668413
0.19999999999999973	-1.0	0.7999999999999996	-0.36256468166626465
0.19999999999999973	-1.0	0.8999999999999995	-0.06691253902162364
0.19999999999999973	-1.0	0.9999999999999996	0.24308341576063075
0.19999999999999973	-0.9	-1.0	-1.2715959702249386
0.19999999999999973	-0.9	-0.9	-1.4884900261298375
0.19999999999999973	-0.9	-0.8	-1.67059579157132
0.19999999999999973	-0.9	-0.7000000000000001	-1.8216416114584022
0.19999999999999973	-0.9	-0.6000000000000001	-1.9450442500657426
0.19999999999999973	-0.9	-0.5000000000000001	-2.0439429386335757
0.19999999999999973	-0.9	-0.40000000000000013	-2.1212307041759435
0.19999999999999973	-0.9	-0.30000000000000016	-2.1795832716107992
0.19999999999999973	-0.9	-0.20000000000000018	-2.221485813043521
0.19999999999999973	-0.9	-0.1000000000000002	-2.2492578014931217
0.19999999999999973	-0.9	-2.220446049250313e-16	-2.2650762113823966
0.19999999999999973	-0.9	0.09999999999999964	-2.0495913015328053
0.19999999999999973	-0.9	0.19999999999999973	-1.8241578181228868
0.19999999999999973	-0.9	0.2999999999999998	-1.5886238583965142
0.19999999999999973	-0.9	0.3999999999999997	-1.3427353543346745
0.19999999999999973	-0.9	0.49999999999999956	-1.0861335388319897
0.19999999999999973	-0.9	0.5999999999999996	-0.8183513586371725
0.19999999999999973	-0.9	0.6999999999999997	-0.5388087917361803
0.19999999999999973	-0.9	0.7999999999999996	-0.24680701188878196
0.19999999999999973	-0.9	0.8999999999999995	0.05847867351301783
0.19999999999999973	-0.9	0.9999999999999996	0.37800720437823454
0.19999999999999973	-0.8	-1.0	-1.1305738265502998
0.19999999999999973	-0.8	-0.9	-1.3559874524230944
0.19999999999999973	-0.8	-0.8	-1.546919171129578
0.19999999999999973	-0.8	-0.7000000000000001	-1.7071054500913423
0.19999999999999973	-0.8	-0.6000000000000001	-1.8399713721861566
0.19999999999999973	-0.8	-0.5000000000000001	-1.9486646879083385
0.19999999999999973	-0.8	-0.40000000000000013	-2.0360871488417747
0.19999999999999973	-0.8	-0.30000000000000016	-2.1049234145615183
0.19999999999999973	-0.8	-0.20000000000000018	-2.157667806797942
0.19999999999999973	-0.8	-0.1000000000000002	-2.1966491681551967
0.19999999999999973	-0.8	-2.220446049250313e-16	-2.2240540677077574
0.19999999999999973	-0.8	0.09999999999999964	-1.9969826681948801
0.19999999999999973	-0.8	0.19999999999999973	-1.7603398118773077
0.19999999999999973	-0.8	0.2999999999999998	-1.513964001347233
0.19999999999999973	-0.8	0.3999999999999997	-1.2575917990005054
0.19999999999999973	-0.8	0.49999999999999956	-0.9908552881067527
0.19999999999999973	-0.8	0.5999999999999996	-0.7132784807575863
0.19999999999999973	-0.8	0.6999999999999997	-0.42427263036912155
0.19999999999999973	-0.8	0.7999999999999996	-0.12313039144703986
0.19999999999999973	-0.8	0.8999999999999995	0.1909812472197605
0.19999999999999973	-0.8	0.9999999999999996	0.5190293480528734
0.19999999999999973	-0.7000000000000001	-1.0	-0.9823884395039899
0.19999999999999973	-0.7000000000000001	-0.9	-1.2151677662631464
0.19999999999999973	-0.7000000000000001	-0.8	-1.4139807886602955
0.19999999999999973	-0.7000000000000001	-0.7000000000000001	-1.5825882957225317
0.19999999999999973	-0.7000000000000001	-0.6000000000000001	-1.7244407014325218
0.19999999999999973	-0.7000000000000001	-0.5000000000000001	-1.8427121363961887
0.19999999999999973	-0.7000000000000001	-0.40000000000000013	-1.9403318223219355
0.19999999999999973	-0.7000000000000001	-0.30000000000000016	-2.0200130214832273
0.19999999999999973	-0.7000000000000001	-0.20000000000000018	-2.084279835056433
0.19999999999999973	-0.7000000000000001	-0.1000000000000002	-2.1354921076857765
0.19999999999999973	-0.7000000000000001	-2.220446049250313e-16	-2.1758686806614476
0.19999999999999973	-0.7000000000000001	0.09999999999999964	-1.9358256077254599
0.19999999999999973	-0.7000000000000001	0.19999999999999973	-1.6869518401357992
0.19999999999999973	-0.7000000000000001	0.2999999999999998	-1.4290536082689418
0.19999999999999973	-0.7000000000000001	0.3999999999999997	-1.1618364724806667
0.19999999999999973	-0.7000000000000001	0.49999999999999956	-0.884902736594603
0.19999999999999973	-0.7000000000000001	0.5999999999999996	-0.5977478100039515
0.19999999999999973	-0.7000000000000001	0.6999999999999997	-0.2997554760003105
0.19999999999999973	-0.7000000000000001	0.7999999999999996	0.00980799102224239
0.19999999999999973	-0.7000000000000001	0.8999999999999995	0.3318009333797085
0.19999999999999973	-0.7000000000000001	0.9999999999999996	0.6672147350991828
0.19999999999999973	-0.6000000000000001	-1.0	-0.8257889710993669
0.19999999999999973	-0.6000000000000001	-0.9	-1.0645963184106586
0.19999999999999973	-0.6000000000000001	-0.8	-1.2701624795546007
0.19999999999999973	-0.6000000000000001	-0.7000000000000001	-1.4463011050618888
0.19999999999999973	-0.6000000000000001	-0.6000000000000001	-1.5965187803984346
0.19999999999999973	-0.6000000000000001	-0.5000000000000001	-1.7240493106989734
0.19999999999999973	-0.6000000000000001	-0.40000000000000013	-1.8318852991421117
0.19999999999999973	-0.6000000000000001	-0.30000000000000016	-1.922807311732059
0.19999999999999973	-0.6000000000000001	-0.20000000000000018	-1.9994109030044065
0.19999999999999973	-0.6000000000000001	-0.1000000000000002	-2.064131760667012
0.19999999999999973	-0.6000000000000001	-2.220446049250313e-16	-2.1192692122568246
0.19999999999999973	-0.6000000000000001	0.09999999999999964	-1.8644652607066956
0.19999999999999973	-0.6000000000000001	0.19999999999999973	-1.6020829080837724
0.19999999999999973	-0.6000000000000001	0.2999999999999998	-1.331847898517774
0.19999999999999973	-0.6000000000000001	0.3999999999999997	-1.053389949300843
0.19999999999999973	-0.6000000000000001	0.49999999999999956	-0.7662399108973876
0.19999999999999973	-0.6000000000000001	0.5999999999999996	-0.469825888969865
0.19999999999999973	-0.6000000000000001	0.6999999999999997	-0.16346828533966784
0.19999999999999973	-0.6000000000000001	0.7999999999999996	0.15362630012793677
0.19999999999999973	-0.6000000000000001	0.8999999999999995	0.4823723812321963
0.19999999999999973	-0.6000000000000001	0.9999999999999996	0.8238142035038063
0.19999999999999973	-0.5000000000000001	-1.0	-0.6593061633425847
0.19999999999999973	-0.5000000000000001	-0.9	-0.9025543744326678
0.19999999999999973	-0.5000000000000001	-0.8	-1.113489043347362
0.19999999999999973	-0.5000000000000001	-0.7000000000000001	-1.2960223135631355
0.19999999999999973	-0.5000000000000001	-0.6000000000000001	-1.4537680052102664
0.19999999999999973	-0.5000000000000001	-0.5000000000000001	-1.5900766148872554
0.19999999999999973	-0.5000000000000001	-0.40000000000000013	-1.7080676650346058
0.19999999999999973	-0.5000000000000001	-0.30000000000000016	-1.8106596998874174
0.19999999999999973	-0.5000000000000001	-0.20000000000000018	-1.900598207096314
0.19999999999999973	-0.5000000000000001	-0.1000000000000002	-1.9804817279413607
0.19999999999999973	-0.5000000000000001	-2.220446049250313e-16	-2.0527864045000426
0.19999999999999973	-0.5000000000000001	0.09999999999999964	-1.7808152279810443
0.19999999999999973	-0.5000000000000001	0.19999999999999973	-1.5032702121756802
0.19999999999999973	-0.5000000000000001	0.2999999999999998	-1.2197002866731324
0.19999999999999973	-0.5000000000000001	0.3999999999999997	-0.9295723151933368
0.19999999999999973	-0.5000000000000001	0.49999999999999956	-0.6322672150856696
0.19999999999999973	-0.5000000000000001	0.5999999999999996	-0.32707511378169674
0.19999999999999973	-0.5000000000000001	0.6999999999999997	-0.013189493840914501
0.19999999999999973	-0.5000000000000001	0.7999999999999996	0.3102997363351756
0.19999999999999973	-0.5000000000000001	0.8999999999999995	0.6444143252101875
0.19999999999999973	-0.5000000000000001	0.9999999999999996	0.9902970112605884
0.19999999999999973	-0.40000000000000013	-1.0	-0.4812141979617892
0.19999999999999973	-0.40000000000000013	-0.9	-0.7269589683378128
0.19999999999999973	-0.40000000000000013	-0.8	-0.9414976740606216
0.19999999999999973	-0.40000000000000013	-0.7000000000000001	-1.128911023243577
0.19999999999999973	-0.40000000000000013	-0.6000000000000001	-1.2930020468059091
0.19999999999999973	-0.40000000000000013	-0.5000000000000001	-1.4373334003535883
0.19999999999999973	-0.40000000000000013	-0.40000000000000013	-1.5652622595537578
0.19999999999999973	-0.40000000000000013	-0.30000000000000016	-1.6799731310827601
0.19999999999999973	-0.40000000000000013	-0.20000000000000018	-1.7845088858212677
0.19999999999999973	-0.40000000000000013	-0.1000000000000002	-1.8818003075792387
0.19999999999999973	-0.40000000000000013	-2.220446049250313e-16	-1.9746944391192467
0.19999999999999973	-0.40000000000000013	0.09999999999999964	-1.6821338076189223
0.19999999999999973	-0.40000000000000013	0.19999999999999973	-1.3871808909006336
0.19999999999999973	-0.40000000000000013	0.2999999999999998	-1.0890137178684753
0.19999999999999973	-0.40000000000000013	0.3999999999999997	-0.7867669097124887
0.19999999999999973	-0.40000000000000013	0.49999999999999956	-0.47952400055200295
0.19999999999999973	-0.40000000000000013	0.5999999999999996	-0.16630915537733948
0.19999999999999973	-0.40000000000000013	0.6999999999999997	0.15392179647864435
0.19999999999999973	-0.40000000000000013	0.7999999999999996	0.48229110562191657
0.19999999999999973	-0.40000000000000013	0.8999999999999995	0.8200097313050425
0.19999999999999973	-0.40000000000000013	0.9999999999999996	1.168388976641384
0.19999999999999973	-0.30000000000000016	-1.0	-0.28948589612253306
0.19999999999999973	-0.30000000000000016	-0.9	-0.5352308378461195
0.19999999999999973	-0.30000000000000016	-0.8	-0.7509974895906106
0.19999999999999973	-0.30000000000000016	-0.7000000000000001	-0.9411414599205601
0.19999999999999973	-0.30000000000000016	-0.6000000000000001	-1.1097871574339713
0.19999999999999973	-0.30000000000000016	-0.5000000000000001	-1.2608721239858225
0.19999999999999973	-0.30000000000000016	-0.40000000000000013	-1.3981899651267675
0.19999999999999973	-0.30000000000000016	-0.30000000000000016	-1.5254323382470791
0.19999999999999973	-0.30000000000000016	-0.20000000000000018	-1.646230462176761
0.19999999999999973	-0.30000000000000016	-0.1000000000000002	-1.764196619749715
0.19999999999999973	-0.30000000000000016	-2.220446049250313e-16	-1.8829661372799906
0.19999999999999973	-0.30000000000000016	0.09999999999999964	-1.5645301197893988
0.19999999999999973	-0.30000000000000016	0.19999999999999973	-1.2489024672561273
0.19999999999999973	-0.30000000000000016	0.2999999999999998	-0.9344729250327941
0.19999999999999973	-0.30000000000000016	0.3999999999999997	-0.6196946152854983
0.19999999999999973	-0.30000000000000016	0.49999999999999956	-0.3030627241842372
0.19999999999999973	-0.30000000000000016	0.5999999999999996	0.016905733994598382
0.19999999999999973	-0.30000000000000016	0.6999999999999997	0.3416913598016613
0.19999999999999973	-0.30000000000000016	0.7999999999999996	0.6727912900919275
0.19999999999999973	-0.30000000000000016	0.8999999999999995	1.0117378617967359
0.19999999999999973	-0.30000000000000016	0.9999999999999996	1.3601172784806397
0.19999999999999973	-0.20000000000000018	-1.0	-0.08174009516484704
0.19999999999999973	-0.20000000000000018	-0.9	-0.3240253636043873
0.19999999999999973	-0.20000000000000018	-0.8	-0.5375197299633503
0.19999999999999973	-0.20000000000000018	-0.7000000000000001	-0.7270153580514924
0.19999999999999973	-0.20000000000000018	-0.6000000000000001	-0.8971787693892577
0.19999999999999973	-0.20000000000000018	-0.5000000000000001	-1.0526173610229286
0.19999999999999973	-0.20000000000000018	-0.40000000000000013	-1.1979488744824232
0.19999999999999973	-0.20000000000000018	-0.30000000000000016	-1.3378750980734542
0.19999999999999973	-0.20000000000000018	-0.20000000000000018	-1.477261239300148
0.19999999999999973	-0.20000000000000018	-0.1000000000000002	-1.6212225907476003
0.19999999999999973	-0.20000000000000018	-2.220446049250313e-16	-1.7752203363223047
0.19999999999999973	-0.20000000000000018	0.09999999999999964	-1.4215560907872844
0.19999999999999973	-0.20000000000000018	0.19999999999999973	-1.0799332443795142
0.19999999999999973	-0.20000000000000018	0.2999999999999998	-0.7469156848591689
0.19999999999999973	-0.20000000000000018	0.3999999999999997	-0.4194535246411544
0.19999999999999973	-0.20000000000000018	0.49999999999999956	-0.09480796122134327
0.19999999999999973	-0.20000000000000018	0.5999999999999996	0.22951412203931243
0.19999999999999973	-0.20000000000000018	0.6999999999999997	0.555817461670729
0.19999999999999973	-0.20000000000000018	0.7999999999999996	0.8862690497191874
0.19999999999999973	-0.20000000000000018	0.8999999999999995	1.2229433360384676
0.19999999999999973	-0.20000000000000018	0.9999999999999996	1.5678630794383261
0.19999999999999973	-0.1000000000000002	-1.0	0.1448201636782418
0.19999999999999973	-0.1000000000000002	-0.9	-0.08843385732311093
0.19999999999999973	-0.1000000000000002	-0.8	-0.29350285807412924
0.19999999999999973	-0.1000000000000002	-0.7000000000000001	-0.4758500113667381
0.19999999999999973	-0.1000000000000002	-0.6000000000000001	-0.6410763659539509
0.19999999999999973	-0.1000000000000002	-0.5000000000000001	-0.7950712726967191
0.19999999999999973	-0.1000000000000002	-0.40000000000000013	-0.944190225312078
0.19999999999999973	-0.1000000000000002	-0.30000000000000016	-1.095468210137628
0.19999999999999973	-0.1000000000000002	-0.20000000000000018	-1.2568786612595568
0.19999999999999973	-0.1000000000000002	-0.1000000000000002	-1.4376506441080081
0.19999999999999973	-0.1000000000000002	-2.220446049250313e-16	-1.6486600774792153
0.19999999999999973	-0.1000000000000002	0.09999999999999964	-1.2379841441476924
0.19999999999999973	-0.1000000000000002	0.19999999999999973	-0.8595506663389232
0.19999999999999973	-0.1000000000000002	0.2999999999999998	-0.5045087969233428
0.19999999999999973	-0.1000000000000002	0.3999999999999997	-0.1656948754708094
0.19999999999999973	-0.1000000000000002	0.49999999999999956	0.1627381271048658
0.19999999999999973	-0.1000000000000002	0.5999999999999996	0.48561652547461875
0.19999999999999973	-0.1000000000000002	0.6999999999999997	0.8069828083554822
0.19999999999999973	-0.1000000000000002	0.7999999999999996	1.130285921608408
0.19999999999999973	-0.1000000000000002	0.8999999999999995	1.4585348423197435
0.19999999999999973	-0.1000000000000002	0.9999999999999996	1.7944233382814154
0.19999999999999973	-2.220446049250313e-16	-1.0	0.3934802411574574
0.19999999999999973	-2.220446049250313e-16	-0.9	0.1861187613355133
0.19999999999999973	-2.220446049250313e-16	-0.8	0.01364653865089771
0.19999999999999973	-2.220446049250313e-16	-0.7000000000000001	-0.1276637024016627
0.19999999999999973	-2.220446049250313e-16	-0.6000000000000001	-0.24122764572915845
0.19999999999999973	-2.220446049250313e-16	-0.5000000000000001	-0.3301834441018263
0.19999999999999973	-2.220446049250313e-16	-0.40000000000000013	-0.39742352502142353
0.19999999999999973	-2.220446049250313e-16	-0.30000000000000016	-0.4456410331240166
0.19999999999999973	-2.220446049250313e-16	-0.20000000000000018	-0.4780013352798895
0.19999999999999973	-2.220446049250313e-16	-0.1000000000000002	-0.5218670370075149
0.19999999999999973	-2.220446049250313e-16	-2.220446049250313e-16	-1.4999999999999922
0.19999999999999973	-2.220446049250313e-16	0.09999999999999964	-0.3222005370471992
0.19999999999999973	-2.220446049250313e-16	0.19999999999999973	-0.080673340359255
0.19999999999999973	-2.220446049250313e-16	0.2999999999999998	0.1453183800902682
0.19999999999999973	-2.220446049250313e-16	0.3999999999999997	0.3810718248198448
0.19999999999999973	-2.220446049250313e-16	0.49999999999999956	0.6276259556997585
0.19999999999999973	-2.220446049250313e-16	0.5999999999999996	0.8854652456994114
0.19999999999999973	-2.220446049250313e-16	0.6999999999999997	1.155169117320558
0.19999999999999973	-2.220446049250313e-16	0.7999999999999996	1.4374353183334359
0.19999999999999973	-2.220446049250313e-16	0.8999999999999995	1.7330874609783677
0.19999999999999973	-2.220446049250313e-16	0.9999999999999996	2.0430834157606306
0.19999999999999973	0.09999999999999964	-1.0	0.14482016367824313
0.19999999999999973	0.09999999999999964	-0.9	-0.0884338573231096
0.19999999999999973	0.09999999999999964	-0.8	-0.29350285807412746
0.19999999999999973	0.09999999999999964	-0.7000000000000001	-0.47585001136673677
0.19999999999999973	0.09999999999999964	-0.6000000000000001	-0.6410763659539491
0.19999999999999973	0.09999999999999964	-0.5000000000000001	-0.7950712726967177
0.19999999999999973	0.09999999999999964	-0.40000000000000013	-0.9441902253120762
0.19999999999999973	0.09999999999999964	-0.30000000000000016	-1.0954682101376263
0.19999999999999973	0.09999999999999964	-0.20000000000000018	-1.2568786612595553
0.19999999999999973	0.09999999999999964	-0.1000000000000002	-1.4376506441080068
0.19999999999999973	0.09999999999999964	-2.220446049250313e-16	-1.6486600774792146
0.19999999999999973	0.09999999999999964	0.09999999999999964	-1.2379841441476913
0.19999999999999973	0.09999999999999964	0.19999999999999973	-0.8595506663389214
0.19999999999999973	0.09999999999999964	0.2999999999999998	-0.504508796923341
0.19999999999999973	0.09999999999999964	0.3999999999999997	-0.16569487547080808
0.19999999999999973	0.09999999999999964	0.49999999999999956	0.16273812710486757
0.19999999999999973	0.09999999999999964	0.5999999999999996	0.48561652547462053
0.19999999999999973	0.09999999999999964	0.6999999999999997	0.806982808355484
0.19999999999999973	0.09999999999999964	0.7999999999999996	1.1302859216084098
0.19999999999999973	0.09999999999999964	0.8999999999999995	1.4585348423197453
0.19999999999999973	0.09999999999999964	0.9999999999999996	1.7944233382814172
0.19999999999999973	0.19999999999999973	-1.0	-0.08174009516484615
0.19999999999999973	0.19999999999999973	-0.9	-0.32402536360438594
0.19999999999999973	0.19999999999999973	-0.8	-0.537519729963349
0.19999999999999973	0.19999999999999973	-0.7000000000000001	-0.7270153580514915
0.19999999999999973	0.19999999999999973	-0.6000000000000001	-0.8971787693892563
0.19999999999999973	0.19999999999999973	-0.5000000000000001	-1.0526173610229272
0.19999999999999973	0.19999999999999973	-0.40000000000000013	-1.197948874482422
0.19999999999999973	0.19999999999999973	-0.30000000000000016	-1.3378750980734533
0.19999999999999973	0.19999999999999973	-0.20000000000000018	-1.4772612393001472
0.19999999999999973	0.19999999999999973	-0.1000000000000002	-1.6212225907475997
0.19999999999999973	0.19999999999999973	-2.220446049250313e-16	-1.775220336322304
0.19999999999999973	0.19999999999999973	0.09999999999999964	-1.4215560907872835
0.19999999999999973	0.19999999999999973	0.19999999999999973	-1.0799332443795133
0.19999999999999973	0.19999999999999973	0.2999999999999998	-0.746915684859168
0.19999999999999973	0.19999999999999973	0.3999999999999997	-0.4194535246411535
0.19999999999999973	0.19999999999999973	0.49999999999999956	-0.09480796122134194
0.19999999999999973	0.19999999999999973	0.5999999999999996	0.22951412203931332
0.19999999999999973	0.19999999999999973	0.6999999999999997	0.5558174616707299
0.19999999999999973	0.19999999999999973	0.7999999999999996	0.8862690497191883
0.19999999999999973	0.19999999999999973	0.8999999999999995	1.2229433360384685
0.19999999999999973	0.19999999999999973	0.9999999999999996	1.567863079438327
0.19999999999999973	0.2999999999999998	-1.0	-0.28948589612253217
0.19999999999999973	0.2999999999999998	-0.9	-0.5352308378461186
0.19999999999999973	0.2999999999999998	-0.8	-0.7509974895906097
0.19999999999999973	0.2999999999999998	-0.7000000000000001	-0.9411414599205592
0.19999999999999973	0.2999999999999998	-0.6000000000000001	-1.1097871574339708
0.19999999999999973	0.2999999999999998	-0.5000000000000001	-1.2608721239858216
0.19999999999999973	0.2999999999999998	-0.40000000000000013	-1.3981899651267666
0.19999999999999973	0.2999999999999998	-0.30000000000000016	-1.5254323382470785
0.19999999999999973	0.2999999999999998	-0.20000000000000018	-1.6462304621767605
0.19999999999999973	0.2999999999999998	-0.1000000000000002	-1.7641966197497145
0.19999999999999973	0.2999999999999998	-2.220446049250313e-16	-1.8829661372799902
0.19999999999999973	0.2999999999999998	0.09999999999999964	-1.5645301197893984
0.19999999999999973	0.2999999999999998	0.19999999999999973	-1.2489024672561266
0.19999999999999973	0.2999999999999998	0.2999999999999998	-0.9344729250327934
0.19999999999999973	0.2999999999999998	0.3999999999999997	-0.6196946152854976
0.19999999999999973	0.2999999999999998	0.49999999999999956	-0.30306272418423674
0.19999999999999973	0.2999999999999998	0.5999999999999996	0.016905733994598826
0.19999999999999973	0.2999999999999998	0.6999999999999997	0.34169135980166176
0.19999999999999973	0.2999999999999998	0.7999999999999996	0.6727912900919275
0.19999999999999973	0.2999999999999998	0.8999999999999995	1.0117378617967363
0.19999999999999973	0.2999999999999998	0.9999999999999996	1.3601172784806406
0.19999999999999973	0.3999999999999997	-1.0	-0.4812141979617883
0.19999999999999973	0.3999999999999997	-0.9	-0.7269589683378119
0.19999999999999973	0.3999999999999997	-0.8	-0.9414976740606207
0.19999999999999973	0.3999999999999997	-0.7000000000000001	-1.1289110232435762
0.19999999999999973	0.3999999999999997	-0.6000000000000001	-1.2930020468059082
0.19999999999999973	0.3999999999999997	-0.5000000000000001	-1.4373334003535874
0.19999999999999973	0.3999999999999997	-0.40000000000000013	-1.5652622595537573
0.19999999999999973	0.3999999999999997	-0.30000000000000016	-1.6799731310827597
0.19999999999999973	0.3999999999999997	-0.20000000000000018	-1.784508885821267
0.19999999999999973	0.3999999999999997	-0.1000000000000002	-1.8818003075792382
0.19999999999999973	0.3999999999999997	-2.220446049250313e-16	-1.9746944391192462
0.19999999999999973	0.3999999999999997	0.09999999999999964	-1.6821338076189218
0.19999999999999973	0.3999999999999997	0.19999999999999973	-1.3871808909006331
0.19999999999999973	0.3999999999999997	0.2999999999999998	-1.0890137178684745
0.19999999999999973	0.3999999999999997	0.3999999999999997	-0.7867669097124883
0.19999999999999973	0.3999999999999997	0.49999999999999956	-0.4795240005520025
0.19999999999999973	0.3999999999999997	0.5999999999999996	-0.1663091553773386
0.19999999999999973	0.3999999999999997	0.6999999999999997	0.15392179647864523
0.19999999999999973	0.3999999999999997	0.7999999999999996	0.48229110562191657
0.19999999999999973	0.3999999999999997	0.8999999999999995	0.8200097313050434
0.19999999999999973	0.3999999999999997	0.9999999999999996	1.1683889766413844
0.19999999999999973	0.49999999999999956	-1.0	-0.6593061633425839
0.19999999999999973	0.49999999999999956	-0.9	-0.902554374432667
0.19999999999999973	0.49999999999999956	-0.8	-1.1134890433473612
0.19999999999999973	0.49999999999999956	-0.7000000000000001	-1.2960223135631346
0.19999999999999973	0.49999999999999956	-0.6000000000000001	-1.4537680052102655
0.19999999999999973	0.49999999999999956	-0.5000000000000001	-1.5900766148872545
0.19999999999999973	0.49999999999999956	-0.40000000000000013	-1.708067665034605
0.19999999999999973	0.49999999999999956	-0.30000000000000016	-1.8106596998874167
0.19999999999999973	0.49999999999999956	-0.20000000000000018	-1.9005982070963134
0.19999999999999973	0.49999999999999956	-0.1000000000000002	-1.9804817279413602
0.19999999999999973	0.49999999999999956	-2.220446049250313e-16	-2.0527864045000417
0.19999999999999973	0.49999999999999956	0.09999999999999964	-1.7808152279810439
0.19999999999999973	0.49999999999999956	0.19999999999999973	-1.5032702121756796
0.19999999999999973	0.49999999999999956	0.2999999999999998	-1.2197002866731315
0.19999999999999973	0.49999999999999956	0.3999999999999997	-0.9295723151933362
0.19999999999999973	0.49999999999999956	0.49999999999999956	-0.632267215085669
0.19999999999999973	0.49999999999999956	0.5999999999999996	-0.32707511378169585
0.19999999999999973	0.49999999999999956	0.6999999999999997	-0.013189493840913169
0.19999999999999973	0.49999999999999956	0.7999999999999996	0.3102997363351765
0.19999999999999973	0.49999999999999956	0.8999999999999995	0.6444143252101884
0.19999999999999973	0.49999999999999956	0.9999999999999996	0.9902970112605893
0.19999999999999973	0.5999999999999996	-1.0	-0.825788971099366
0.19999999999999973	0.5999999999999996	-0.9	-1.0645963184106582
0.19999999999999973	0.5999999999999996	-0.8	-1.2701624795546
0.19999999999999973	0.5999999999999996	-0.7000000000000001	-1.4463011050618881
0.19999999999999973	0.5999999999999996	-0.6000000000000001	-1.5965187803984342
0.19999999999999973	0.5999999999999996	-0.5000000000000001	-1.7240493106989727
0.19999999999999973	0.5999999999999996	-0.40000000000000013	-1.8318852991421113
0.19999999999999973	0.5999999999999996	-0.30000000000000016	-1.9228073117320585
0.19999999999999973	0.5999999999999996	-0.20000000000000018	-1.999410903004406
0.19999999999999973	0.5999999999999996	-0.1000000000000002	-2.0641317606670118
0.19999999999999973	0.5999999999999996	-2.220446049250313e-16	-2.119269212256824
0.19999999999999973	0.5999999999999996	0.09999999999999964	-1.8644652607066954
0.19999999999999973	0.5999999999999996	0.19999999999999973	-1.6020829080837722
0.19999999999999973	0.5999999999999996	0.2999999999999998	-1.3318478985177733
0.19999999999999973	0.5999999999999996	0.3999999999999997	-1.0533899493008423
0.19999999999999973	0.5999999999999996	0.49999999999999956	-0.766239910897387
0.19999999999999973	0.5999999999999996	0.5999999999999996	-0.4698258889698641
0.19999999999999973	0.5999999999999996	0.6999999999999997	-0.16346828533966695
0.19999999999999973	0.5999999999999996	0.7999999999999996	0.15362630012793765
0.19999999999999973	0.5999999999999996	0.8999999999999995	0.48237238123219717
0.19999999999999973	0.5999999999999996	0.9999999999999996	0.8238142035038067
0.19999999999999973	0.6999999999999997	-1.0	-0.9823884395039895
0.19999999999999973	0.6999999999999997	-0.9	-1.215167766263146
0.19999999999999973	0.6999999999999997	-0.8	-1.413980788660295
